#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
B3GAT1	KLRD1	9606.ENSP00000433847	9606.ENSP00000338130	0	0	0	0	0.181	0	0	0.72	0.76
IL7R	ITGAM	9606.ENSP00000306157	9606.ENSP00000496959	0	0	0	0	0.156	0	0	0.728	0.76
ITGAM	IL7R	9606.ENSP00000496959	9606.ENSP00000306157	0	0	0	0	0.156	0	0	0.728	0.76
KLRD1	B3GAT1	9606.ENSP00000338130	9606.ENSP00000433847	0	0	0	0	0.181	0	0	0.72	0.76
NT5E	TNFRSF18	9606.ENSP00000257770	9606.ENSP00000328207	0	0	0	0	0.087	0	0	0.748	0.76
TNFRSF18	NT5E	9606.ENSP00000328207	9606.ENSP00000257770	0	0	0	0	0.087	0	0	0.748	0.76
CX3CR1	FCGR3B	9606.ENSP00000351059	9606.ENSP00000433642	0	0	0	0	0.143	0	0	0.732	0.761
FCGR3B	CX3CR1	9606.ENSP00000433642	9606.ENSP00000351059	0	0	0	0	0.143	0	0	0.732	0.761
ITGB2	PLEK	9606.ENSP00000380948	9606.ENSP00000234313	0	0	0	0	0.549	0	0	0.492	0.761
PLEK	ITGB2	9606.ENSP00000234313	9606.ENSP00000380948	0	0	0	0	0.549	0	0	0.492	0.761
CCR7	CX3CR1	9606.ENSP00000246657	9606.ENSP00000351059	0	0	0	0.794	0.078	0	0.5	0.525	0.762
CCR7	PRF1	9606.ENSP00000246657	9606.ENSP00000398568	0	0	0	0	0.197	0	0	0.716	0.762
CX3CR1	CCR7	9606.ENSP00000351059	9606.ENSP00000246657	0	0	0	0.794	0.078	0	0.5	0.525	0.762
PRF1	CCR7	9606.ENSP00000398568	9606.ENSP00000246657	0	0	0	0	0.197	0	0	0.716	0.762
RAP1B	SGSM3	9606.ENSP00000250559	9606.ENSP00000248929	0	0	0	0	0	0	0	0.762	0.762
SGSM3	RAP1B	9606.ENSP00000248929	9606.ENSP00000250559	0	0	0	0	0	0	0	0.762	0.762
TBX21	TXK	9606.ENSP00000177694	9606.ENSP00000264316	0	0	0	0	0.098	0	0	0.747	0.762
TXK	TBX21	9606.ENSP00000264316	9606.ENSP00000177694	0	0	0	0	0.098	0	0	0.747	0.762
CCR7	CXCR3	9606.ENSP00000246657	9606.ENSP00000362795	0	0	0	0.846	0.2	0	0.5	0.457	0.763
CXCR3	CCR7	9606.ENSP00000362795	9606.ENSP00000246657	0	0	0	0.846	0.2	0	0.5	0.457	0.763
SELL	TBX21	9606.ENSP00000498227	9606.ENSP00000177694	0	0	0	0	0.156	0	0	0.731	0.763
TBX21	SELL	9606.ENSP00000177694	9606.ENSP00000498227	0	0	0	0	0.156	0	0	0.731	0.763
RPS5	RSL1D1	9606.ENSP00000472985	9606.ENSP00000460871	0	0	0	0	0.262	0.676	0	0.091	0.764
RSL1D1	RPS5	9606.ENSP00000460871	9606.ENSP00000472985	0	0	0	0	0.262	0.676	0	0.091	0.764
FCGR3B	GZMB	9606.ENSP00000433642	9606.ENSP00000216341	0	0	0	0	0.149	0	0	0.736	0.765
GZMB	FCGR3B	9606.ENSP00000216341	9606.ENSP00000433642	0	0	0	0	0.149	0	0	0.736	0.765
ITGA4	PTPRC	9606.ENSP00000380227	9606.ENSP00000411355	0	0	0	0	0.304	0.074	0	0.665	0.765
PTPRC	TBX21	9606.ENSP00000411355	9606.ENSP00000177694	0	0	0	0	0.197	0.045	0	0.718	0.765
PTPRC	ITGA4	9606.ENSP00000411355	9606.ENSP00000380227	0	0	0	0	0.304	0.074	0	0.665	0.765
TBX21	PTPRC	9606.ENSP00000177694	9606.ENSP00000411355	0	0	0	0	0.197	0.045	0	0.718	0.765
CD19	CTLA4	9606.ENSP00000313419	9606.ENSP00000497102	0	0	0	0	0.174	0	0	0.729	0.766
CD3G	IL7R	9606.ENSP00000431445	9606.ENSP00000306157	0	0	0	0	0.353	0	0.4	0.447	0.766
CTLA4	CD19	9606.ENSP00000497102	9606.ENSP00000313419	0	0	0	0	0.174	0	0	0.729	0.766
IL7R	CD3G	9606.ENSP00000306157	9606.ENSP00000431445	0	0	0	0	0.353	0	0.4	0.447	0.766
CCR6	FOXP3	9606.ENSP00000343952	9606.ENSP00000365380	0	0	0	0	0.044	0	0	0.766	0.767
CD27	PRF1	9606.ENSP00000266557	9606.ENSP00000398568	0	0	0	0	0.204	0	0	0.72	0.767
CTLA4	FCGR3A	9606.ENSP00000497102	9606.ENSP00000356946	0	0	0	0	0.101	0	0	0.751	0.767
CXCR3	GZMB	9606.ENSP00000362795	9606.ENSP00000216341	0	0	0	0	0.215	0.052	0	0.713	0.767
CXCR4	ITGA4	9606.ENSP00000386884	9606.ENSP00000380227	0	0	0	0	0.126	0	0	0.744	0.767
FCGR3A	CTLA4	9606.ENSP00000356946	9606.ENSP00000497102	0	0	0	0	0.101	0	0	0.751	0.767
FOXP3	CCR6	9606.ENSP00000365380	9606.ENSP00000343952	0	0	0	0	0.044	0	0	0.766	0.767
GZMB	CXCR3	9606.ENSP00000216341	9606.ENSP00000362795	0	0	0	0	0.215	0.052	0	0.713	0.767
GZMK	IL7R	9606.ENSP00000231009	9606.ENSP00000306157	0	0	0	0	0.482	0	0	0.57	0.767
IFNG	TIGIT	9606.ENSP00000229135	9606.ENSP00000419085	0	0	0	0	0.256	0	0	0.699	0.767
IL7R	GZMK	9606.ENSP00000306157	9606.ENSP00000231009	0	0	0	0	0.482	0	0	0.57	0.767
ITGA4	CXCR4	9606.ENSP00000380227	9606.ENSP00000386884	0	0	0	0	0.126	0	0	0.744	0.767
PRF1	CD27	9606.ENSP00000398568	9606.ENSP00000266557	0	0	0	0	0.204	0	0	0.72	0.767
TIGIT	IFNG	9606.ENSP00000419085	9606.ENSP00000229135	0	0	0	0	0.256	0	0	0.699	0.767
ATM	EIF3E	9606.ENSP00000278616	9606.ENSP00000220849	0	0	0	0	0.056	0.292	0	0.68	0.768
EIF3E	ATM	9606.ENSP00000220849	9606.ENSP00000278616	0	0	0	0	0.056	0.292	0	0.68	0.768
IL2RB	NKG7	9606.ENSP00000216223	9606.ENSP00000221978	0	0	0	0	0.672	0	0	0.322	0.768
NKG7	IL2RB	9606.ENSP00000221978	9606.ENSP00000216223	0	0	0	0	0.672	0	0	0.322	0.768
BTLA	CD5	9606.ENSP00000333919	9606.ENSP00000342681	0	0	0	0	0.2	0	0	0.723	0.769
CD2	IL2RA	9606.ENSP00000358490	9606.ENSP00000369293	0	0	0	0	0.263	0	0	0.7	0.769
CD5	BTLA	9606.ENSP00000342681	9606.ENSP00000333919	0	0	0	0	0.2	0	0	0.723	0.769
CD69	FAS	9606.ENSP00000228434	9606.ENSP00000498466	0	0	0.203	0	0.134	0	0	0.693	0.769
FAS	CD69	9606.ENSP00000498466	9606.ENSP00000228434	0	0	0.203	0	0.134	0	0	0.693	0.769
GZMB	TIGIT	9606.ENSP00000216341	9606.ENSP00000419085	0	0	0	0	0.271	0	0	0.697	0.769
IL2RA	CD2	9606.ENSP00000369293	9606.ENSP00000358490	0	0	0	0	0.263	0	0	0.7	0.769
KLRB1	PRF1	9606.ENSP00000229402	9606.ENSP00000398568	0	0	0	0	0.409	0.045	0	0.624	0.769
PRF1	KLRB1	9606.ENSP00000398568	9606.ENSP00000229402	0	0	0	0	0.409	0.045	0	0.624	0.769
TIGIT	GZMB	9606.ENSP00000419085	9606.ENSP00000216341	0	0	0	0	0.271	0	0	0.697	0.769
CCR6	CD8A	9606.ENSP00000343952	9606.ENSP00000386559	0	0	0	0	0.062	0	0	0.765	0.77
CD27	NCAM1	9606.ENSP00000266557	9606.ENSP00000480132	0	0	0	0	0	0	0	0.77	0.77
CD4	CX3CR1	9606.ENSP00000011653	9606.ENSP00000351059	0	0	0	0	0.177	0.091	0	0.717	0.77
CD8A	CCR6	9606.ENSP00000386559	9606.ENSP00000343952	0	0	0	0	0.062	0	0	0.765	0.77
CX3CR1	CD4	9606.ENSP00000351059	9606.ENSP00000011653	0	0	0	0	0.177	0.091	0	0.717	0.77
CX3CR1	FCGR3A	9606.ENSP00000351059	9606.ENSP00000356946	0	0	0	0	0.177	0	0	0.732	0.77
FCGR3A	CX3CR1	9606.ENSP00000356946	9606.ENSP00000351059	0	0	0	0	0.177	0	0	0.732	0.77
FGFBP2	NKG7	9606.ENSP00000259989	9606.ENSP00000221978	0	0	0	0	0.473	0	0	0.583	0.77
NCAM1	CD27	9606.ENSP00000480132	9606.ENSP00000266557	0	0	0	0	0	0	0	0.77	0.77
NKG7	FGFBP2	9606.ENSP00000221978	9606.ENSP00000259989	0	0	0	0	0.473	0	0	0.583	0.77
CD3D	GNLY	9606.ENSP00000300692	9606.ENSP00000436423	0	0	0	0	0.338	0.047	0	0.666	0.771
CD3E	FCGR3A	9606.ENSP00000354566	9606.ENSP00000356946	0	0	0	0	0.165	0	0	0.736	0.771
CD5	IL2RA	9606.ENSP00000342681	9606.ENSP00000369293	0	0	0.238	0	0.169	0	0	0.667	0.771
CTLA4	IL7R	9606.ENSP00000497102	9606.ENSP00000306157	0	0	0	0	0.176	0	0	0.733	0.771
FCGR3A	CD3E	9606.ENSP00000356946	9606.ENSP00000354566	0	0	0	0	0.165	0	0	0.736	0.771
GNLY	CD3D	9606.ENSP00000436423	9606.ENSP00000300692	0	0	0	0	0.338	0.047	0	0.666	0.771
IL2RA	CD5	9606.ENSP00000369293	9606.ENSP00000342681	0	0	0.238	0	0.169	0	0	0.667	0.771
IL7R	CTLA4	9606.ENSP00000306157	9606.ENSP00000497102	0	0	0	0	0.176	0	0	0.733	0.771
NCAM1	TNFRSF8	9606.ENSP00000480132	9606.ENSP00000263932	0	0	0	0	0	0	0	0.771	0.771
TNFRSF8	NCAM1	9606.ENSP00000263932	9606.ENSP00000480132	0	0	0	0	0	0	0	0.771	0.771
CD19	ITGA4	9606.ENSP00000313419	9606.ENSP00000380227	0	0	0	0	0.091	0	0	0.759	0.772
CD3E	FCGR3B	9606.ENSP00000354566	9606.ENSP00000433642	0	0	0	0	0.163	0	0	0.738	0.772
CD8A	IL10RA	9606.ENSP00000386559	9606.ENSP00000227752	0	0	0.259	0	0.341	0	0	0.571	0.772
FCGR3B	CD3E	9606.ENSP00000433642	9606.ENSP00000354566	0	0	0	0	0.163	0	0	0.738	0.772
GZMB	IL7R	9606.ENSP00000216341	9606.ENSP00000306157	0	0	0	0	0.221	0	0	0.72	0.772
IL10RA	CD8A	9606.ENSP00000227752	9606.ENSP00000386559	0	0	0.259	0	0.341	0	0	0.571	0.772
IL7R	GZMB	9606.ENSP00000306157	9606.ENSP00000216341	0	0	0	0	0.221	0	0	0.72	0.772
ITGA4	CD19	9606.ENSP00000380227	9606.ENSP00000313419	0	0	0	0	0.091	0	0	0.759	0.772
KLRD1	TBX21	9606.ENSP00000338130	9606.ENSP00000177694	0	0	0	0	0.484	0.045	0	0.574	0.772
TBX21	KLRD1	9606.ENSP00000177694	9606.ENSP00000338130	0	0	0	0	0.484	0.045	0	0.574	0.772
CD27	TBX21	9606.ENSP00000266557	9606.ENSP00000177694	0	0	0	0	0.224	0	0	0.72	0.773
CD4	MBP	9606.ENSP00000011653	9606.ENSP00000380958	0	0	0	0	0.044	0	0	0.773	0.773
MBP	CD4	9606.ENSP00000380958	9606.ENSP00000011653	0	0	0	0	0.044	0	0	0.773	0.773
TBX21	CD27	9606.ENSP00000177694	9606.ENSP00000266557	0	0	0	0	0.224	0	0	0.72	0.773
CD4	ENTPD1	9606.ENSP00000011653	9606.ENSP00000360250	0	0	0	0	0.068	0	0	0.768	0.774
ENTPD1	CD4	9606.ENSP00000360250	9606.ENSP00000011653	0	0	0	0	0.068	0	0	0.768	0.774
CD2	IL7R	9606.ENSP00000358490	9606.ENSP00000306157	0	0	0	0	0.53	0	0	0.541	0.775
GZMB	PTPRC	9606.ENSP00000216341	9606.ENSP00000411355	0	0	0	0	0.23	0	0	0.72	0.775
IL7R	CD2	9606.ENSP00000306157	9606.ENSP00000358490	0	0	0	0	0.53	0	0	0.541	0.775
PTPRC	GZMB	9606.ENSP00000411355	9606.ENSP00000216341	0	0	0	0	0.23	0	0	0.72	0.775
CD4	TNFRSF8	9606.ENSP00000011653	9606.ENSP00000263932	0	0	0	0	0.064	0	0	0.771	0.776
CD8A	ENTPD1	9606.ENSP00000386559	9606.ENSP00000360250	0	0	0	0	0.106	0	0	0.76	0.776
ENTPD1	CD8A	9606.ENSP00000360250	9606.ENSP00000386559	0	0	0	0	0.106	0	0	0.76	0.776
TNFRSF8	CD4	9606.ENSP00000263932	9606.ENSP00000011653	0	0	0	0	0.064	0	0	0.771	0.776
CCR7	IL2RA	9606.ENSP00000246657	9606.ENSP00000369293	0	0	0	0	0.468	0	0	0.599	0.777
CD28	IL2RB	9606.ENSP00000324890	9606.ENSP00000216223	0	0	0	0	0.161	0	0	0.745	0.777
EEF1B2	EIF3E	9606.ENSP00000376055	9606.ENSP00000220849	0	0	0	0	0.538	0	0	0.538	0.777
EIF3E	EEF1B2	9606.ENSP00000220849	9606.ENSP00000376055	0	0	0	0	0.538	0	0	0.538	0.777
ENTPD1	FOXP3	9606.ENSP00000360250	9606.ENSP00000365380	0	0	0	0	0	0	0	0.777	0.777
FCGR3A	ITGB2	9606.ENSP00000356946	9606.ENSP00000380948	0	0	0	0	0.368	0	0	0.663	0.777
FOXP3	ENTPD1	9606.ENSP00000365380	9606.ENSP00000360250	0	0	0	0	0	0	0	0.777	0.777
IL2RA	CCR7	9606.ENSP00000369293	9606.ENSP00000246657	0	0	0	0	0.468	0	0	0.599	0.777
IL2RB	CD28	9606.ENSP00000216223	9606.ENSP00000324890	0	0	0	0	0.161	0	0	0.745	0.777
ITGB2	FCGR3A	9606.ENSP00000380948	9606.ENSP00000356946	0	0	0	0	0.368	0	0	0.663	0.777
MCAM	PTPRC	9606.ENSP00000264036	9606.ENSP00000411355	0	0	0	0	0.042	0.069	0	0.771	0.777
PTPRC	MCAM	9606.ENSP00000411355	9606.ENSP00000264036	0	0	0	0	0.042	0.069	0	0.771	0.777
CD2	TNFRSF8	9606.ENSP00000358490	9606.ENSP00000263932	0	0	0	0	0.067	0	0	0.772	0.778
FOXP1	FOXP3	9606.ENSP00000484803	9606.ENSP00000365380	0	0	0	0.801	0	0.757	0	0.124	0.778
FOXP3	FOXP1	9606.ENSP00000365380	9606.ENSP00000484803	0	0	0	0.801	0	0.757	0	0.124	0.778
GZMB	SELL	9606.ENSP00000216341	9606.ENSP00000498227	0	0	0	0	0.149	0.046	0	0.748	0.778
SELL	GZMB	9606.ENSP00000498227	9606.ENSP00000216341	0	0	0	0	0.149	0.046	0	0.748	0.778
TNFRSF8	CD2	9606.ENSP00000263932	9606.ENSP00000358490	0	0	0	0	0.067	0	0	0.772	0.778
CD38	IFNG	9606.ENSP00000226279	9606.ENSP00000229135	0	0	0	0	0.217	0	0	0.729	0.779
CD4	IL17RA	9606.ENSP00000011653	9606.ENSP00000320936	0	0	0	0	0.081	0	0	0.77	0.779
IFNG	CD38	9606.ENSP00000229135	9606.ENSP00000226279	0	0	0	0	0.217	0	0	0.729	0.779
IL17RA	CD4	9606.ENSP00000320936	9606.ENSP00000011653	0	0	0	0	0.081	0	0	0.77	0.779
PTPRC	SELPLG	9606.ENSP00000411355	9606.ENSP00000228463	0	0	0	0	0.368	0.106	0	0.641	0.779
SELPLG	PTPRC	9606.ENSP00000228463	9606.ENSP00000411355	0	0	0	0	0.368	0.106	0	0.641	0.779
BCL2	CASP2	9606.ENSP00000381185	9606.ENSP00000312664	0	0	0	0	0.086	0.292	0	0.687	0.78
CASP2	BCL2	9606.ENSP00000312664	9606.ENSP00000381185	0	0	0	0	0.086	0.292	0	0.687	0.78
CD28	TIGIT	9606.ENSP00000324890	9606.ENSP00000419085	0	0	0	0	0.166	0	0	0.747	0.78
TIGIT	CD28	9606.ENSP00000419085	9606.ENSP00000324890	0	0	0	0	0.166	0	0	0.747	0.78
BCL2	IGF1R	9606.ENSP00000381185	9606.ENSP00000497069	0	0	0	0	0.042	0	0	0.78	0.781
CD27	CTLA4	9606.ENSP00000266557	9606.ENSP00000497102	0	0	0	0	0.238	0	0	0.724	0.781
CD69	NCAM1	9606.ENSP00000228434	9606.ENSP00000480132	0	0	0	0	0	0.091	0	0.77	0.781
CTLA4	CD27	9606.ENSP00000497102	9606.ENSP00000266557	0	0	0	0	0.238	0	0	0.724	0.781
FCGR3A	PECAM1	9606.ENSP00000356946	9606.ENSP00000457421	0	0	0	0	0.267	0.176	0	0.666	0.781
IGF1R	BCL2	9606.ENSP00000497069	9606.ENSP00000381185	0	0	0	0	0.042	0	0	0.78	0.781
NCAM1	CD69	9606.ENSP00000480132	9606.ENSP00000228434	0	0	0	0	0	0.091	0	0.77	0.781
PECAM1	FCGR3A	9606.ENSP00000457421	9606.ENSP00000356946	0	0	0	0	0.267	0.176	0	0.666	0.781
AIF1	MBP	9606.ENSP00000365227	9606.ENSP00000380958	0	0	0	0	0.067	0.07	0	0.769	0.782
CD27	FCGR3B	9606.ENSP00000266557	9606.ENSP00000433642	0	0	0	0	0.067	0	0	0.776	0.782
CD3E	PDCD1	9606.ENSP00000354566	9606.ENSP00000335062	0	0	0	0	0.149	0	0.5	0.529	0.782
FCGR3B	CD27	9606.ENSP00000433642	9606.ENSP00000266557	0	0	0	0	0.067	0	0	0.776	0.782
IL17A	PTPRC	9606.ENSP00000497968	9606.ENSP00000411355	0	0	0	0	0.061	0	0	0.778	0.782
MBP	AIF1	9606.ENSP00000380958	9606.ENSP00000365227	0	0	0	0	0.067	0.07	0	0.769	0.782
PDCD1	CD3E	9606.ENSP00000335062	9606.ENSP00000354566	0	0	0	0	0.149	0	0.5	0.529	0.782
PTPRC	IL17A	9606.ENSP00000411355	9606.ENSP00000497968	0	0	0	0	0.061	0	0	0.778	0.782
IL17A	ITGAM	9606.ENSP00000497968	9606.ENSP00000496959	0	0	0	0	0.044	0	0	0.783	0.783
ITGAM	IL17A	9606.ENSP00000496959	9606.ENSP00000497968	0	0	0	0	0.044	0	0	0.783	0.783
CD69	ITGA4	9606.ENSP00000228434	9606.ENSP00000380227	0	0	0	0	0.216	0	0	0.736	0.784
CXCR4	PECAM1	9606.ENSP00000386884	9606.ENSP00000457421	0	0	0	0	0.183	0.242	0	0.679	0.784
ITGA4	CD69	9606.ENSP00000380227	9606.ENSP00000228434	0	0	0	0	0.216	0	0	0.736	0.784
PECAM1	CXCR4	9606.ENSP00000457421	9606.ENSP00000386884	0	0	0	0	0.183	0.242	0	0.679	0.784
CD27	GZMB	9606.ENSP00000266557	9606.ENSP00000216341	0	0	0	0	0.244	0	0	0.728	0.785
CD28	CD6	9606.ENSP00000324890	9606.ENSP00000323280	0	0	0	0	0.443	0.091	0	0.609	0.785
CD38	CTLA4	9606.ENSP00000226279	9606.ENSP00000497102	0	0	0	0	0.152	0	0	0.757	0.785
CD6	CD28	9606.ENSP00000323280	9606.ENSP00000324890	0	0	0	0	0.443	0.091	0	0.609	0.785
CTLA4	CD38	9606.ENSP00000497102	9606.ENSP00000226279	0	0	0	0	0.152	0	0	0.757	0.785
CXCR3	IL4	9606.ENSP00000362795	9606.ENSP00000231449	0	0	0	0	0.056	0	0	0.782	0.785
CXCR3	TIGIT	9606.ENSP00000362795	9606.ENSP00000419085	0	0	0	0	0.306	0	0	0.703	0.785
CXCR3	ITGAM	9606.ENSP00000362795	9606.ENSP00000496959	0	0	0	0	0.115	0	0	0.768	0.785
GZMB	CD27	9606.ENSP00000216341	9606.ENSP00000266557	0	0	0	0	0.244	0	0	0.728	0.785
IL4	CXCR3	9606.ENSP00000231449	9606.ENSP00000362795	0	0	0	0	0.056	0	0	0.782	0.785
ITGAM	CXCR3	9606.ENSP00000496959	9606.ENSP00000362795	0	0	0	0	0.115	0	0	0.768	0.785
TIGIT	CXCR3	9606.ENSP00000419085	9606.ENSP00000362795	0	0	0	0	0.306	0	0	0.703	0.785
CD38	GZMB	9606.ENSP00000226279	9606.ENSP00000216341	0	0	0	0	0.183	0	0	0.749	0.786
CD38	CXCR4	9606.ENSP00000226279	9606.ENSP00000386884	0	0	0	0	0.083	0	0	0.776	0.786
CXCR4	CD38	9606.ENSP00000386884	9606.ENSP00000226279	0	0	0	0	0.083	0	0	0.776	0.786
GZMB	CD38	9606.ENSP00000216341	9606.ENSP00000226279	0	0	0	0	0.183	0	0	0.749	0.786
CCR7	GZMK	9606.ENSP00000246657	9606.ENSP00000231009	0	0	0	0	0.258	0.052	0	0.722	0.787
CD27	CD3E	9606.ENSP00000266557	9606.ENSP00000354566	0	0	0	0	0.359	0	0	0.682	0.787
CD3E	CD27	9606.ENSP00000354566	9606.ENSP00000266557	0	0	0	0	0.359	0	0	0.682	0.787
CD4	KLRB1	9606.ENSP00000011653	9606.ENSP00000229402	0	0	0	0	0.094	0.091	0	0.763	0.787
CD8A	ITGB2	9606.ENSP00000386559	9606.ENSP00000380948	0	0	0	0	0.191	0	0	0.748	0.787
FCGR3A	IL4	9606.ENSP00000356946	9606.ENSP00000231449	0	0	0	0	0	0	0	0.787	0.787
FCGR3B	IL4	9606.ENSP00000433642	9606.ENSP00000231449	0	0	0	0	0.044	0	0	0.787	0.787
FOXP3	HAVCR2	9606.ENSP00000365380	9606.ENSP00000312002	0	0	0	0	0.091	0.047	0	0.774	0.787
GZMB	KLRB1	9606.ENSP00000216341	9606.ENSP00000229402	0	0	0	0	0.442	0.046	0	0.633	0.787
GZMK	CCR7	9606.ENSP00000231009	9606.ENSP00000246657	0	0	0	0	0.258	0.052	0	0.722	0.787
HAVCR2	FOXP3	9606.ENSP00000312002	9606.ENSP00000365380	0	0	0	0	0.091	0.047	0	0.774	0.787
IL4	FCGR3A	9606.ENSP00000231449	9606.ENSP00000356946	0	0	0	0	0	0	0	0.787	0.787
IL4	FCGR3B	9606.ENSP00000231449	9606.ENSP00000433642	0	0	0	0	0.044	0	0	0.787	0.787
ITGB2	CD8A	9606.ENSP00000380948	9606.ENSP00000386559	0	0	0	0	0.191	0	0	0.748	0.787
KLRB1	CD4	9606.ENSP00000229402	9606.ENSP00000011653	0	0	0	0	0.094	0.091	0	0.763	0.787
KLRB1	GZMB	9606.ENSP00000229402	9606.ENSP00000216341	0	0	0	0	0.442	0.046	0	0.633	0.787
CCR6	CD69	9606.ENSP00000343952	9606.ENSP00000228434	0	0	0	0	0.074	0	0	0.78	0.788
CD38	TFRC	9606.ENSP00000226279	9606.ENSP00000376197	0	0	0	0	0.044	0	0	0.788	0.788
CD69	CCR6	9606.ENSP00000228434	9606.ENSP00000343952	0	0	0	0	0.074	0	0	0.78	0.788
HAVCR2	IL7R	9606.ENSP00000312002	9606.ENSP00000306157	0	0	0	0	0.087	0	0	0.777	0.788
IL7R	HAVCR2	9606.ENSP00000306157	9606.ENSP00000312002	0	0	0	0	0.087	0	0	0.777	0.788
TFRC	CD38	9606.ENSP00000376197	9606.ENSP00000226279	0	0	0	0	0.044	0	0	0.788	0.788
CTLA4	ENTPD1	9606.ENSP00000497102	9606.ENSP00000360250	0	0	0	0	0.074	0	0	0.782	0.789
ENTPD1	CTLA4	9606.ENSP00000360250	9606.ENSP00000497102	0	0	0	0	0.074	0	0	0.782	0.789
HAVCR2	SELL	9606.ENSP00000312002	9606.ENSP00000498227	0	0	0	0	0.084	0.091	0	0.767	0.789
SELL	HAVCR2	9606.ENSP00000498227	9606.ENSP00000312002	0	0	0	0	0.084	0.091	0	0.767	0.789
CASP8	MYC	9606.ENSP00000351273	9606.ENSP00000478887	0	0	0	0	0.067	0.124	0	0.763	0.79
CCR6	IL4	9606.ENSP00000343952	9606.ENSP00000231449	0	0	0	0	0.049	0	0	0.789	0.79
CD4	KLRD1	9606.ENSP00000011653	9606.ENSP00000338130	0	0	0	0	0.061	0.091	0	0.774	0.79
CX3CR1	CXCR4	9606.ENSP00000351059	9606.ENSP00000386884	0	0	0	0.831	0.099	0	0.5	0.572	0.79
CXCR4	CX3CR1	9606.ENSP00000386884	9606.ENSP00000351059	0	0	0	0.831	0.099	0	0.5	0.572	0.79
IL4	PTPRC	9606.ENSP00000231449	9606.ENSP00000411355	0	0	0	0	0.053	0	0	0.788	0.79
IL4	CCR6	9606.ENSP00000231449	9606.ENSP00000343952	0	0	0	0	0.049	0	0	0.789	0.79
KLRD1	CD4	9606.ENSP00000338130	9606.ENSP00000011653	0	0	0	0	0.061	0.091	0	0.774	0.79
MYC	CASP8	9606.ENSP00000478887	9606.ENSP00000351273	0	0	0	0	0.067	0.124	0	0.763	0.79
PTPRC	IL4	9606.ENSP00000411355	9606.ENSP00000231449	0	0	0	0	0.053	0	0	0.788	0.79
CD28	PRF1	9606.ENSP00000324890	9606.ENSP00000398568	0	0	0	0	0.125	0	0	0.772	0.791
KLRB1	KLRD1	9606.ENSP00000229402	9606.ENSP00000338130	0	0	0	0.663	0.347	0	0	0.694	0.791
KLRD1	KLRB1	9606.ENSP00000338130	9606.ENSP00000229402	0	0	0	0.663	0.347	0	0	0.694	0.791
PRF1	CD28	9606.ENSP00000398568	9606.ENSP00000324890	0	0	0	0	0.125	0	0	0.772	0.791
CD28	GZMB	9606.ENSP00000324890	9606.ENSP00000216341	0	0	0	0	0.118	0	0	0.774	0.792
FLNA	ITGA4	9606.ENSP00000358866	9606.ENSP00000380227	0	0	0	0	0.077	0.306	0.65	0.183	0.792
GZMB	CD28	9606.ENSP00000216341	9606.ENSP00000324890	0	0	0	0	0.118	0	0	0.774	0.792
HAVCR2	PTPRC	9606.ENSP00000312002	9606.ENSP00000411355	0	0	0	0	0.166	0.069	0	0.754	0.792
ITGA4	FLNA	9606.ENSP00000380227	9606.ENSP00000358866	0	0	0	0	0.077	0.306	0.65	0.183	0.792
PTPRC	HAVCR2	9606.ENSP00000411355	9606.ENSP00000312002	0	0	0	0	0.166	0.069	0	0.754	0.792
B3GAT1	FCGR3B	9606.ENSP00000433847	9606.ENSP00000433642	0	0	0	0	0	0	0	0.794	0.794
CD69	CTLA4	9606.ENSP00000228434	9606.ENSP00000497102	0	0	0	0	0.235	0	0	0.741	0.794
CD69	IL2RA	9606.ENSP00000228434	9606.ENSP00000369293	0	0	0	0	0.142	0	0	0.77	0.794
CTLA4	CD69	9606.ENSP00000497102	9606.ENSP00000228434	0	0	0	0	0.235	0	0	0.741	0.794
FCGR3B	B3GAT1	9606.ENSP00000433642	9606.ENSP00000433847	0	0	0	0	0	0	0	0.794	0.794
IL2RA	CD69	9606.ENSP00000369293	9606.ENSP00000228434	0	0	0	0	0.142	0	0	0.77	0.794
IL4	ITGAM	9606.ENSP00000231449	9606.ENSP00000496959	0	0	0	0	0.057	0	0	0.791	0.794
IL7R	TBX21	9606.ENSP00000306157	9606.ENSP00000177694	0	0	0	0	0.129	0	0	0.773	0.794
ITGAM	IL4	9606.ENSP00000496959	9606.ENSP00000231449	0	0	0	0	0.057	0	0	0.791	0.794
NCAM1	SELL	9606.ENSP00000480132	9606.ENSP00000498227	0	0	0	0	0	0.091	0	0.783	0.794
SELL	NCAM1	9606.ENSP00000498227	9606.ENSP00000480132	0	0	0	0	0	0.091	0	0.783	0.794
TBX21	IL7R	9606.ENSP00000177694	9606.ENSP00000306157	0	0	0	0	0.129	0	0	0.773	0.794
BCL2	IFNG	9606.ENSP00000381185	9606.ENSP00000229135	0	0	0	0	0.092	0	0	0.783	0.795
CCDC141	TTN	9606.ENSP00000386503	9606.ENSP00000467141	0	0.56	0	0	0.339	0	0	0.352	0.795
CD3G	CD6	9606.ENSP00000431445	9606.ENSP00000323280	0	0	0	0	0.66	0	0	0.42	0.795
CD6	CD3G	9606.ENSP00000323280	9606.ENSP00000431445	0	0	0	0	0.66	0	0	0.42	0.795
